,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1171211653146431488,https://twitter.com/TellsTheFuture/status/1171211653146431488,TellsTheFuture,zerohedge,"@WeWork, @WeWorkAdam and whoever agreed to the WeWork pitch at @SoftBank all pictured below.pic.twitter.com/VW4q3XbV4y",2019-09-09 23:59:52+00:00,0,2,2,@WeWork @WeWorkAdam @SoftBank,,
1,1171211553598631937,https://twitter.com/bullbear48/status/1171211553598631937,bullbear48,,wework,2019-09-09 23:59:29+00:00,0,0,0,,,
2,1171211521772400640,https://twitter.com/Calvinballin1/status/1171211521772400640,Calvinballin1,FirstSquawk,"That should be good for new all time stock market highs. I mean, with so many excellent once in a life-time buy opportunities such as WeWork, Tesla, Shopify, Ford, GE, AT&T and Verizon staring you in the face, how could you not buy. https://twitter.com/FirstSquawk/status/1171211039557316608 …",2019-09-09 23:59:21+00:00,1,4,4,,,
3,1171211520593866752,https://twitter.com/mastersinvest/status/1171211520593866752,mastersinvest,,"""SoftBank is pressing WeWork to postpone the stock offering after investors expressed serious concerns about the business and its corporate governance, said the people, who asked not to be identified because the discussions are private."" Bloomberg https://www.bloomberg.com/news/articles/2019-09-09/softbank-is-said-to-push-wework-to-postpone-its-contentious-ipo …",2019-09-09 23:59:21+00:00,0,5,5,,,
4,1171211491439185921,https://twitter.com/webuproar/status/1171211491439185921,webuproar,,https://www.curbed.com/2019/8/23/20828884/wework-ipo-coworking?utm_source=webuproar … WeWork may fail. Coworking won’t,2019-09-09 23:59:14+00:00,0,0,0,,,
5,1171211446690156549,https://twitter.com/azure_alain/status/1171211446690156549,azure_alain,,I hope they don’t cock block us on this wework IPO daddy needs some new shoes,2019-09-09 23:59:03+00:00,0,1,1,,,
6,1171211130301222917,https://twitter.com/zerohedge/status/1171211130301222917,zerohedge,,"WeWork has $47 billion in lease commitments, the 3rd most in the world, trailing only Petrobras and Sinopec. This will be one epic bankruptcy https://www.zerohedge.com/health/softbank-urges-wework-shelve-its-ipo-its-time-think-unthinkable …pic.twitter.com/QrHLziglyC",2019-09-09 23:57:48+00:00,151,403,403,,,
7,1171211085552050177,https://twitter.com/Carnage4Life/status/1171211085552050177,Carnage4Life,,Softbank panicking that it'll never be trusted with investors funds again if WeWork IPOs at $20B when they invested $2B at $47B valuation just 8 months ago. Total Softbank investment in WeWork is $10B so this is the funds poster boy. https://www.ft.com/content/111f8e00-d346-11e9-8367-807ebd53ab77 …,2019-09-09 23:57:37+00:00,28,58,58,,,
8,1171210816173068290,https://twitter.com/airiters/status/1171210816173068290,airiters,,SoftBank urges WeWork to put off its IPO as valuation sinks: report http://www.airiters.com/softbank-urges-wework-to-put-off-its-ipo-as-valuation-sinks-report/ …,2019-09-09 23:56:33+00:00,0,0,0,,,
9,1171210680906768384,https://twitter.com/saraashleyo/status/1171210680906768384,saraashleyo,,SoftBank urges WeWork to shelve IPO https://www.ft.com/content/111f8e00-d346-11e9-8367-807ebd53ab77 … via @financialtimes,2019-09-09 23:56:01+00:00,11,24,24,@financialtimes,,
10,1171210648241541121,https://twitter.com/zerohedge/status/1171210648241541121,zerohedge,,"As SoftBank Urges WeWork To Shelve Its IPO, It's Time To Think The Unthinkable https://www.zerohedge.com/health/softbank-urges-wework-shelve-its-ipo-its-time-think-unthinkable …",2019-09-09 23:55:53+00:00,22,66,66,,,
