,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1184619841916952582,https://twitter.com/iiiint/status/1184619841916952582,iiiint,,JPMorgan's $5 Billion Lifeline to WeWork Won't Hurt Its Business - Bloomberg https://www.bloomberg.com/opinion/articles/2019-10-15/jpmorgan-s-5-billion-lifeline-to-wework-won-t-hurt-its-business …,2019-10-16 23:59:14+00:00,0,0,0,,,
1,1184619692595527680,https://twitter.com/htsfhickey/status/1184619692595527680,htsfhickey,,"Shadow banking - the land of little oversight, leveraged loans, covenant-lites, leverage on leverage, investments in zombie cos. & now much lower valued Unicorns, has seen the exit door (IPO market) shut and the WeWork types implode. Bank loans that can be called bi-weekly.",2019-10-16 23:58:38+00:00,7,66,66,,,
2,1184619534759743488,https://twitter.com/franklanguage/status/1184619534759743488,franklanguage,,"WeWork Warns Tenants That 2,300 Phone Booths May Be a Hazard https://buff.ly/2IWQUS5 @nytimes",2019-10-16 23:58:00+00:00,0,0,0,@nytimes,,
3,1184619516241694720,https://twitter.com/puchogen/status/1184619516241694720,puchogen,,SBG、weworkで負けられない戦いしてんね(^ω^;),2019-10-16 23:57:56+00:00,0,0,0,,,
4,1184618987205877762,https://twitter.com/VidesGallegos/status/1184618987205877762,VidesGallegos,,The Kabbalah Connection: Insiders say a celebrity-centered religious sect deeply influenced how Adam Neumann ran WeWork before its spectacular collapse https://www.businessinsider.com/wework-adam-neumann-kabbalah-centre-2019-10?utmSource=twitter&utmContent=referral&utmTerm=topbar&referrer=twitter … a través de @businessinsider,2019-10-16 23:55:50+00:00,0,0,0,@businessinsider,,
5,1184618898609623042,https://twitter.com/maggiefay_/status/1184618898609623042,maggiefay_,WeWork,"Anna, this is FANTASTIC!!! I am thrilled for you and your students! AMAZING",2019-10-16 23:55:29+00:00,0,1,1,,,
6,1184618877205958656,https://twitter.com/hackapreneur/status/1184618877205958656,hackapreneur,,"“I left crypto to join an even more ludicrous ‘parody, IRL [in real life]’ enterprise. Didn’t even think that was possible.” one WeWork employee said. Lol. https://www.theguardian.com/business/2019/oct/15/wework-sack-staff-workers-adam-neumann … #wework",2019-10-16 23:55:24+00:00,12,47,47,,#wework,
7,1184618603712106496,https://twitter.com/BENBE_T/status/1184618603712106496,BENBE_T,tabbata,早稲田の、できっこないをやらなくちゃボーイのWework逆張りがツモる可能性出てきた笑 https://twitter.com/tabbata/status/1184483608318267393 …,2019-10-16 23:54:18+00:00,0,0,0,,,
8,1184618404482834432,https://twitter.com/dedwards93/status/1184618404482834432,dedwards93,,Seven things we've learned from WeWork by @dedwards93https://metrician.substack.com/p/seven-things-weve-learned-from-wework?r=2l8a0&utm_campaign=post&utm_medium=web&utm_source=twitter …,2019-10-16 23:53:31+00:00,1,0,0,@dedwards93https,,
9,1184618224035520513,https://twitter.com/noncorpus/status/1184618224035520513,noncorpus,,"Between @Uber, @PalantirTech, and @WeWork this #hackerx invite email has most of my #nofuckingway companies to work with.",2019-10-16 23:52:48+00:00,0,0,0,@Uber @PalantirTech @WeWork,#hackerx #nofuckingway,
10,1184617891624181760,https://twitter.com/TheKoreaHerald/status/1184617891624181760,TheKoreaHerald,,SoftBank bailout would give it control of WeWork: sources #WeWork #WEworkplacehttp://www.koreaherald.com/view.php?ud=20191017000045 …,2019-10-16 23:51:29+00:00,1,2,2,,#WeWork #WEworkplacehttp,
11,1184617764859678720,https://twitter.com/ktckm4649/status/1184617764859678720,ktckm4649,,ソフトバンクG、WeWorkに5000億円規模 支援提案https://www.nikkei.com/article/DGXMZO51064610W9A011C1MM8000/ …,2019-10-16 23:50:58+00:00,0,0,0,,,
12,1184617713588559873,https://twitter.com/haisenshori/status/1184617713588559873,haisenshori,,バレンティンかと思ったらウィーラーか…。しかし5000億って… #野球脳 RT ソフトバンクG、WeWorkに5000億円規模 支援提案：日本経済新聞 https://www.nikkei.com/article/DGXMZO51064610W9A011C1MM8000/ …,2019-10-16 23:50:46+00:00,0,0,0,,#野球脳,
13,1184617325397344256,https://twitter.com/homemadesexlove/status/1184617325397344256,homemadesexlove,,ソフトバンク、weworkに出資か。 相手も経営権を渡したくないが、議決権を少しずつ増やしている。,2019-10-16 23:49:14+00:00,0,0,0,,,
14,1184617295047380992,https://twitter.com/sayakafk/status/1184617295047380992,sayakafk,,WeWork’s only in-house product—its phone booths—could make you sick https://www.fastcompany.com/90417729/weworks-only-products-its-phone-booths-are-a-hot-mess-too …,2019-10-16 23:49:06+00:00,0,0,0,,,
