,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1172298821281275904,https://twitter.com/zeu519/status/1172298821281275904,zeu519,,wework にパワーラック置かないかな、、,2019-09-12 23:59:53+00:00,0,0,0,,,
1,1172297275395067904,https://twitter.com/PaperSpyletter/status/1172297275395067904,PaperSpyletter,,WeWork is considering reducing CEO Adam Neumann’s voting power https://www.paperspy.com/2019/09/13/wework-is-considering-reducing-ceo-adam-neumanns-voting-power/ …pic.twitter.com/nIYLrF6r9X,2019-09-12 23:53:45+00:00,0,0,0,,,
2,1172296506566569984,https://twitter.com/wework_0519/status/1172296506566569984,wework_0519,,13日の金曜日だ、 令和初？かなたぶん。 なんとなく毎回嬉しく思う,2019-09-12 23:50:42+00:00,0,2,2,,,
3,1172296479261642752,https://twitter.com/MinneInnovation/status/1172296479261642752,MinneInnovation,,"Networking in Minne can be hard, but it's necessary to get a startup off the ground, says @DaniellejSteer. “You can get 18 people to give you $1M just because you went to Harvard. But what do the rest of us do?”",2019-09-12 23:50:35+00:00,0,0,0,@DaniellejSteer,,
4,1172295517595828226,https://twitter.com/iPhoone3G/status/1172295517595828226,iPhoone3G,,ソフトバンクG、WeWorkに上場延期要請 …（写真＝ロイター） https://www.nikkei.com/article/DGXMZO49608050Q9A910C1000000/ … #あとで読む,2019-09-12 23:46:46+00:00,0,0,0,,#あとで読む,
5,1172295353128779776,https://twitter.com/MinneInnovation/status/1172295353128779776,MinneInnovation,,"What is Minne’s tech ecosystem doing well for women? There’s several female investors. Additionally, regular events (like tonight’s) help foster a tight-nit community for women in tech, the panelists say.",2019-09-12 23:46:07+00:00,0,0,0,,,
6,1172295288486125569,https://twitter.com/wework_0519/status/1172295288486125569,wework_0519,,おはようござ 7:00起床。 朝の習慣60日目 そろそろ目標の1つであった、66日継続ができそう。 66日目を越してからは、また新たな習慣化を目指す かといって朝の習慣がホントに習慣化されているかどうかは不明 まだまだ継続していくしかなさそう… #朝活 #朝の習慣,2019-09-12 23:45:51+00:00,0,4,4,,#朝活 #朝の習慣,
7,1172295199000686594,https://twitter.com/cascade_up/status/1172295199000686594,cascade_up,FernieCommaAlex,Snakes will be easy to come by when they take over all the closed down WeWork spaces,2019-09-12 23:45:30+00:00,0,3,3,,,
8,1172294765007818753,https://twitter.com/tomi/status/1172294765007818753,tomi,Polixenes13,"""Sure, the company is an overvalued garbage that won't survive the next downturn. Sure, it was crazily overvalued by WeWork to mark up fake profits. ""But what if I told you you can have some say in governance? How 'bout that $50bn IPO valuation? ""Guys?"" $WEQQQQhttps://twitter.com/Polixenes13/status/1172290091416477704 …",2019-09-12 23:43:46+00:00,2,8,8,,,
9,1172294539471536129,https://twitter.com/shamohit711/status/1172294539471536129,shamohit711,grok_,"Imagine what’d happen if people started getting into the sources of money of every grant, every startup investment, and every supply chain. No coffee, diamonds, chocolates, Uber, or WeWork",2019-09-12 23:42:53+00:00,0,4,4,,,
