,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1183170234309578755,https://twitter.com/lmai/status/1183170234309578755,lmai,,It’s because they owe rent. Little/no option to get out of paying leases. WeWork could run out of cash by next month https://buff.ly/2MdF2NH,2019-10-12 23:59:00+00:00,0,1,1,,,
1,1183169745287184385,https://twitter.com/donfhanks/status/1183169745287184385,donfhanks,,WeWork Could Run Out of Money Next Month: Report https://gizmodo.com/wework-could-run-out-of-money-next-month-report-1838982228 … via @gizmodo,2019-10-12 23:57:04+00:00,0,0,0,@gizmodo,,
2,1183169069291204608,https://twitter.com/angsuman/status/1183169069291204608,angsuman,,WeWork could run out of cash by next month https://qz.com/1726403/wework-is-running-out-of-cash/ …,2019-10-12 23:54:22+00:00,0,0,0,,,
3,1183167476642676737,https://twitter.com/Mr_Junes/status/1183167476642676737,Mr_Junes,business,My workplace just got a spot at WeWork and went to the location for two days. No one gave a single toss about the management troubles lol https://twitter.com/business/status/1183114625564467200 …,2019-10-12 23:48:03+00:00,0,0,0,,,
4,1183167231821148160,https://twitter.com/SingaporeNewsSG/status/1183167231821148160,SingaporeNewsSG,,WeWork Said to Be in Talks With Lenders Over $5B Debt Package https://sg.news.yahoo.com/wework-said-talks-lenders-over-164559198.html … :Auto pickup by wikyou,2019-10-12 23:47:04+00:00,0,0,0,,,
5,1183166182049931264,https://twitter.com/tylltt/status/1183166182049931264,tylltt,HFBondsTrader,uber but for wework but for prenups,2019-10-12 23:42:54+00:00,0,2,2,,,
6,1183159993220157442,https://twitter.com/wagnermr14/status/1183159993220157442,wagnermr14,,"VC Brad Feld on WeWork, SoftBank, and why venture firms may have to slow down their pacing in 2020 https://tcrn.ch/2M73NuO via @techcrunch",2019-10-12 23:18:19+00:00,0,0,0,@techcrunch,,
7,1183159445913653248,https://twitter.com/UberXAkiHera/status/1183159445913653248,UberXAkiHera,uta39er,Uberとweworkは何故かしがみついてんだけどね（笑） なんか負け組色が鮮明になって来たな。、,2019-10-12 23:16:08+00:00,0,1,1,,,
8,1183158639739199488,https://twitter.com/BIMCAEIcepick/status/1183158639739199488,BIMCAEIcepick,,How WeWork went from $47 billion valuation to bankruptcy talk in 6 weeks https://www.businessinsider.com/weworks-nightmare-ipo …,2019-10-12 23:12:56+00:00,0,1,1,,,
9,1183158043615354880,https://twitter.com/JohnJoyceTTE/status/1183158043615354880,JohnJoyceTTE,CNHill_killer,"I agree, but WeWork might not even have enough time to rebuild its brand! Their main focus for now should be getting cash on hand, if they want to do anything else going forward. #BCSTT",2019-10-12 23:10:34+00:00,0,0,0,,#BCSTT,
10,1183157512683556865,https://twitter.com/Hank_Espinosa/status/1183157512683556865,Hank_Espinosa,,WeWork Reveals the Downside of Sarbanes-Oxley https://finance.yahoo.com/news/wework-reveals-downside-sarbanes-oxley-100009128.html … @dailydirtnap,2019-10-12 23:08:27+00:00,0,0,0,@dailydirtnap,,
11,1183156026633121792,https://twitter.com/Juchtervbergen/status/1183156026633121792,Juchtervbergen,,"DigiChamber With Puppy Parties and Movies, Life Goes on for WeWork Tenants http://dlvr.it/RG4Ntr pic.twitter.com/SFQbhgZl9C",2019-10-12 23:02:33+00:00,2,0,0,,,
12,1183155933003702272,https://twitter.com/_SMRTN/status/1183155933003702272,_SMRTN,,WeWork経営破綻一歩手前か。Uberもこのままだと逝くかもねー。国民が訴訟、法の穴のかいくぐりを許さないからねー。,2019-10-12 23:02:11+00:00,0,1,1,,,
13,1183155893157937158,https://twitter.com/observer/status/1183155893157937158,observer,,WeWork Asks SoftBank for More Funding Amid Bankruptcy Concerns http://bit.ly/325jBUo pic.twitter.com/xIGbP7i1P0,2019-10-12 23:02:01+00:00,1,2,2,,,
14,1183155453188030464,https://twitter.com/derickson/status/1183155453188030464,derickson,,WeWork Could Run Out of Money Next Month: Report http://flip.it/JYk8oy,2019-10-12 23:00:16+00:00,0,0,0,,,
