,id,permalink,username,to,text,date,retweets,favorites,replies,mentions,hashtags,geo
0,1189693463803105280,https://twitter.com/iOptimizeRealty/status/1189693463803105280,iOptimizeRealty,,Corporate Lease Accounting & The WeWork Approach #CRE #TenantTipshttps://hubs.ly/H0lwpvL0,2019-10-30 23:59:59+00:00,0,1,1,,#CRE #TenantTipshttps,
1,1189693330805932033,https://twitter.com/AcaciaCap/status/1189693330805932033,AcaciaCap,DonutShorts,The WeWork valuation committee was involved. Will never happen at this price. I would bet they are breakeven at best.,2019-10-30 23:59:28+00:00,0,3,3,,,
2,1189692615442255875,https://twitter.com/FburgVball/status/1189692615442255875,FburgVball,,A great practice followed by team dinner and a 16th birthday celebration for Miss Lizzy Ludwig! An awesome evening with the team before our big game tomorrow. #felizcumpleanos #regionalchampionship #wework #gomidgetspic.twitter.com/itaCuMe2d1,2019-10-30 23:56:37+00:00,0,22,22,,#felizcumpleanos #regionalchampionship #wework #gomidgetspic,
3,1189691764891766784,https://twitter.com/HealthTechCEOAM/status/1189691764891766784,HealthTechCEOAM,WeWork,WeWork is going need to be creative to figure out how to pay off $47B in long term lease obligations. https://twitter.com/WeWork/status/1189689692008124419 …,2019-10-30 23:53:14+00:00,0,0,0,,,
4,1189691653801398273,https://twitter.com/WARobins/status/1189691653801398273,WARobins,,"Another great @axios newsletter - @felixsalmon Edge on Biz+ Markets http://bit.ly/2WsFdYI ""WeWork didn't learn from Jeff Koons"" Fine line between flywheels+ Ponzi schemes, whether it's sculpture or ""real-world social networks"" err office space. http://bit.ly/2WtgCTz pic.twitter.com/aUVTgQslXn",2019-10-30 23:52:48+00:00,0,0,0,@axios @felixsalmon,,
5,1189690851766755329,https://twitter.com/pobsterlot/status/1189690851766755329,pobsterlot,,"also, do I subconsciously think WeWork is a clothing company?",2019-10-30 23:49:37+00:00,0,0,0,,,
6,1189690720648609792,https://twitter.com/pobsterlot/status/1189690720648609792,pobsterlot,,"Just dreamed that I was at an event for a company that wanted to ""revolutionize clothing brand logos"" and when they demonstrated on stage what they thought were the bad logos of the industry, most of them were WeWork logos, WHAT DOES IT MEAN?",2019-10-30 23:49:05+00:00,0,4,4,,,
7,1189690119290281984,https://twitter.com/dalytics/status/1189690119290281984,dalytics,ldignan,There’s the #sunkcost bias & then on steroids it’s #Softbank & #WeWork https://twitter.com/ldignan/status/1189648370639495173 …,2019-10-30 23:46:42+00:00,0,0,0,,#sunkcost #Softbank #WeWork,
8,1189689835721637888,https://twitter.com/kobe_keizai_sec/status/1189689835721637888,kobe_keizai_sec,BloombergJapan,WeWorkの余波がここにも？ https://twitter.com/BloombergJapan/status/1189674108897890305 …,2019-10-30 23:45:34+00:00,0,0,0,,,
9,1189689692008124419,https://twitter.com/WeWork/status/1189689692008124419,WeWork,,Creativity involves stepping outside the day-to-day to devise novel solutions. More on encouraging creativity within your teams: https://we.co/creativeteamstw . #wework,2019-10-30 23:45:00+00:00,1,5,5,,#wework,
